,track-name,artist-name,artist-id,track-id,tags
1073,The Impact Of Reason,Underoath,674a7e8c-9682-419a-8e05-2358e28b5359,17389a79-7549-56af-8f05-6d2d0d5da3ea,"['screamo', 'hardcore', 'metalcore', 'post-hardcore', 'Underoath']"
1074,I Constantly Thank God For Esteban,Panic At The Disco,b9472588-93f3-4922-a1a2-74082cdf9ce8,2fcb8631-2ec0-574f-b0a3-b4e69fe90b48,"['emo', 'alternative', 'rock', 'PANIC AT THE DISCO', 'indie']"
1075,Imaginary Ordinary,Architecture In Helsinki,b91f0973-002e-4237-a39f-c7e02e786e53,8227891d-a65e-55c1-9d8e-3f38d7055b97,"['indie', 'indie pop', 'australian', 'twee', 'Mellow']"
1076,Human After All,Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,17304162-12c5-51f9-b171-76874b5a6624,"['electronic', 'electronica', 'House', 'electro', 'dance']"
1077,Pussy,Brazilian Girls,8b2350de-b682-4fe7-ad8f-4508d7b6c697,c5e79b12-03ef-524f-bf51-e8ffad6bbb3d,"['trip-hop', 'chillout', 'reggae', 'electronic', 'female vocalists']"
1078,Young And Aspiring,Underoath,674a7e8c-9682-419a-8e05-2358e28b5359,eb296b95-8c02-5cca-a29b-711b7679a95d,"['screamo', 'hardcore', 'metalcore', 'post-hardcore', 'emocore']"
1079,You Bring Me Down,Blood Red Shoes,cd830a8f-89d2-4e96-96cb-7a497e51d437,bb732b82-4cd6-5773-8821-9d65c646b4bd,"['indie rock', 'indie', 'british', 'female vocalists', 'rock']"
1080,Cassius,Foals,6a65d878-fcd0-42cf-aff9-ca1d636a8bcc,ba4626b4-d898-53df-8fa5-db9c97c4d232,"['indie', 'math rock', 'british', 'alternative', 'indie rock']"
1081,Balloons,Foals,6a65d878-fcd0-42cf-aff9-ca1d636a8bcc,f8d125a4-6b28-52cf-ad0d-c6fcdb2ac014,"['indie', 'indie rock', 'math rock', 'british', 'alternative']"
1082,Digital,Joy Division,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,9013a97b-4bba-5962-aa1c-e5e073568233,"['post-punk', 'new wave', 'alternative', 'british', 'Joy Division']"
1083,Bad Trip,Vitamin X,399872f4-1ef1-4b53-8881-03faed07bf67,abb1118e-5e37-5f0e-8aea-cea578f090e5,"['hardcore', 'punk', 'Straight Edge', '90s', 'netherlands']"
1084,Love Is An Unfamiliar Name,The Duke Spirit,c9b00c4c-44ff-47be-9fc8-5764b45cc7a3,29ef2400-4d40-5877-9613-c46183c7634e,"['indie', 'female vocalists', 'Garage Rock', 'british', 'indie rock']"
1085,Kiss Off,Violent Femmes,2aab61bc-67f4-4722-8c6e-e1821b2e32a6,bc207eaf-871f-57cf-8d69-daaf15384c09,"['alternative', '80s', 'rock', 'indie', 'alternative rock']"
1086,Bloody Mother Fucking Asshole,Martha Wainwright,231475d8-fddb-4d7d-aad9-287e59e4b4ba,9013c890-2796-5071-88f6-39cd1cf0190b,"['female vocalists', 'folk', 'singer-songwriter', 'indie', 'angry']"
1087,Jóga,Björk,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,6f4a2d05-b91b-5655-8a49-4b37131a9632,"['electronic', 'alternative', 'female vocalists', 'icelandic', 'bjork']"
1088,Needle In The Hay,Elliott Smith,03ad1736-b7c9-412a-b442-82536d63a5c4,976f87c3-0fcd-5f68-8e18-e4f410d87cb9,"['indie', 'acoustic', 'singer-songwriter', 'sad', 'folk']"
1089,Somebody That I Used To Know,Elliott Smith,03ad1736-b7c9-412a-b442-82536d63a5c4,ae4150ee-1935-5a8d-aa19-18ae31699318,"['acoustic', 'singer-songwriter', 'indie', 'folk', 'Mellow']"
1090,Yellow Ledbetter,Pearl Jam,83b9cbe7-9857-49e2-ab8e-b57b01038103,10f87f1f-8616-5038-994a-ec6cee45f878,"['Grunge', 'rock', 'alternative rock', '90s', 'pearl jam']"
1091,Ágætis Byrjun,Sigur Rós,f6f2326f-6b25-4170-b89d-e235b25508e8,840a6b22-28d1-52f9-b2be-d88c75cd18d3,"['ambient', 'post-rock', 'icelandic', 'alternative', 'sigur ros']"
1092,Postcards From Italy,Beirut,0af78501-5647-4c18-9a0d-66ac8789e13b,50281533-0e40-5132-96e5-0ebe0725d6df,"['folk', 'indie', 'indie folk', 'balkan', 'Gypsy']"
1093,Speed Trials,Elliott Smith,03ad1736-b7c9-412a-b442-82536d63a5c4,c7e7f17c-b070-54f7-bec7-14eb1dc95971,"['singer-songwriter', 'indie', 'acoustic', 'indie rock', 'elliott smith']"
1094,Black Sabbath,Black Sabbath,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,2b7ec4a9-8120-5b14-8e44-9766823d43f7,"['heavy metal', 'hard rock', 'doom metal', 'classic rock', 'metal']"
1095,People Are Strange,The Doors,9efff43b-3b29-4082-824e-bc82f646f93d,9569bd70-b2e1-5fe4-b50e-18c1e39c4f5a,"['classic rock', 'rock', '60s', 'Psychedelic Rock', 'psychedelic']"
1096,The Guns Of Brixton,The Clash,8f92558c-2baa-4758-8c38-615519e9deda,1475f756-a2cb-550c-a683-d16ba1cc1c87,"['punk', 'punk rock', 'rock', 'british', 'reggae']"
1097,Walk On The Wild Side,Lou Reed,9d1ebcfe-4c15-4d18-95d3-d919898638a1,3e3ce5db-fb5e-5348-814c-ce50848485be,"['classic rock', 'rock', '70s', 'singer-songwriter', 'Lou Reed']"
1098,Blackbird,The Beatles,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,41d50a93-2fb4-56a1-b1f7-9748dd50b596,"['classic rock', '60s', 'rock', 'The Beatles', 'acoustic']"
1099,Friday I'M In Love,The Cure,69ee3720-a7cb-4402-b48d-a02c366f2bcf,1d9fe077-a268-5966-8edb-c67977387806,"['80s', 'new wave', 'alternative', 'rock', 'The Cure']"
1100,Days,The Kinks,17b53d9f-5c63-4a09-a593-dde4608e0db9,65a5c7de-a349-5c0a-b805-c78285eb111b,"['60s', 'classic rock', 'rock', 'oldies', 'the kinks']"
1101,Love Street,The Doors,9efff43b-3b29-4082-824e-bc82f646f93d,65b01256-0386-5724-99e6-2fcb15c6bfce,"['classic rock', 'Psychedelic Rock', 'rock', '60s', 'The Doors']"
1102,Midlife Crisis,Faith No More,b15ebd71-a252-417d-9e1c-3e6863da68f8,d6cec05c-e84d-5336-8ecb-327f1678ad7a,"['rock', 'alternative rock', 'alternative', '90s', 'mike patton']"
1103,Extreme Ways,Moby,32a92586-6f9f-4882-b168-97fd60a99b6d,f60fe01f-a0ca-5cf6-a8e0-11ac1886ffdc,"['electronic', 'Soundtrack', 'Moby', 'chillout', 'electronica']"
1104,Glamorous Indie Rock And Roll,The Killers,95e1ead9-4d31-4808-a7ac-32c3614c116b,b4423d89-3c13-56e5-85be-663554dbb5e8,"['indie rock', 'rock', 'indie', 'alternative rock', 'The Killers']"
1105,Drop The Pressure,Mylo,a066b730-3809-4b39-a091-2297d40b51db,26e4455c-8140-5ddc-b82f-fff46b809d77,"['House', 'dance', 'electronic', 'electro', 'electronica']"
1106,Our Velocity,Maxïmo Park,92e634a7-6023-4be8-be15-ebba822f5b34,e887f12a-d0b6-5d2e-b058-f3069c9fca53,"['indie rock', 'indie', 'british', 'rock', 'alternative']"
1107,Dance Commander,Electric Six,54b0584e-4e5e-4976-80d4-eea7a82a7213,594215a3-784d-569b-afa4-7c525bd75881,"['rock', 'alternative', 'electronic', 'dance', 'indie rock']"
1108,Tribulations,Lcd Soundsystem,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,8dd57f23-cc50-5c5e-a060-3d9d8a54796d,"['electronic', 'dance', 'electro', 'indie', 'electronica']"
1109,All The Wine,The National,664c3e0e-42d8-48c1-b209-1efca19c0325,51f6836c-0ae5-57da-ba83-87f73880dae7,"['indie rock', 'indie', 'alternative', 'rock', 'alternative rock']"
1110,Secret Meeting,The National,664c3e0e-42d8-48c1-b209-1efca19c0325,b13d013f-fd52-5b39-abeb-26a87c1f8455,"['indie', 'indie rock', 'alternative', 'rock', 'The National']"
1111,Let'S Call It Off,Peter Bjorn And John,32a83250-7e26-422d-b9ac-f4564343e9ce,604e7b31-7e0a-5a5e-ae52-1271fe2f5520,"['indie', 'indie pop', 'swedish', 'pop', 'indie rock']"
1112,Ooh La La,Goldfrapp,7b885d42-3c41-4f43-9944-a5855ec5155e,2e0af7ca-1fa9-5ab2-b85d-b69ce9d9b891,"['electronic', 'dance', 'female vocalists', 'electronica', 'sexy']"
1113,Stop And Stare,Onerepublic,c33c2065-b1c3-4406-b066-d33a9e2ea71a,e8782435-3435-5fc9-8a5c-cbda1195e348,"['rock', 'alternative rock', 'pop', 'alternative', 'pop rock']"
1114,Seize The Day,Avenged Sevenfold,24e1b53c-3085-4581-8472-0b0088d2508c,600b166f-7bbb-55d9-b4f3-32e4ca794fde,"['metal', 'rock', 'metalcore', 'hard rock', 'AVENGED SEVENFOLD']"
1115,Apologize,Onerepublic,c33c2065-b1c3-4406-b066-d33a9e2ea71a,058dee28-be9f-5eb0-b480-13c2f9ca128d,"['alternative', 'rock', 'pop', 'alternative rock', 'piano rock']"
1116,Maneater,Nelly Furtado,13655113-cd16-4b43-9dca-cadbbf26ee05,257c73ab-b842-5322-99a2-4383a63ca5ce,"['pop', 'dance', 'female vocalists', 'Nelly Furtado', 'rnb']"
1117,No Hay Igual,Nelly Furtado,13655113-cd16-4b43-9dca-cadbbf26ee05,ff396a23-f2c1-5f94-bbf2-686da7a5ac8d,"['pop', 'female vocalists', 'latin', 'Nelly Furtado', 'rnb']"
1118,"Peach, Plum, Pear",Joanna Newsom,cb69e1f1-bc76-4df5-93c9-cf97dd8a3b5c,4644e16d-152d-5655-bb37-cf3645718147,"['folk', 'female vocalists', 'freak folk', 'indie', 'singer-songwriter']"
1119,The Book Of Right-On,Joanna Newsom,cb69e1f1-bc76-4df5-93c9-cf97dd8a3b5c,31fa5222-7d36-5415-9d3b-cbe21d6d60c7,"['folk', 'female vocalists', 'indie', 'singer-songwriter', 'harp']"
1120,Bridges And Balloons,Joanna Newsom,cb69e1f1-bc76-4df5-93c9-cf97dd8a3b5c,9330a433-f69b-5bec-85f5-816de823fbb0,"['folk', 'female vocalists', 'singer-songwriter', 'freak folk', 'harp']"
1121,East Hastings,Godspeed You! Black Emperor,3648db01-b29d-4ab9-835c-83f6a5068fe4,29a119b2-86c5-5672-b1f9-d8c9f0985323,"['post-rock', 'instrumental', 'ambient', 'experimental', 'epic']"
1122,Sprout And The Bean,Joanna Newsom,cb69e1f1-bc76-4df5-93c9-cf97dd8a3b5c,233d4dfd-8d5e-5c92-bfd4-6dc40a56dfd0,"['folk', 'female vocalists', 'indie', 'singer-songwriter', 'harp']"
1123,Emily,Joanna Newsom,cb69e1f1-bc76-4df5-93c9-cf97dd8a3b5c,b68e78d0-9da6-5217-82c9-ca52cd107192,"['folk', 'female vocalists', 'harp', 'singer-songwriter', 'beautiful']"
1124,"Beautiful (7"" Canny Mix)",Mandalay,d66acd16-1a3e-449d-88e6-02ffbc55a264,52a101ba-e9cb-57e2-9b4a-7c883b317856,"['chillout', 'trip-hop', 'ambient', 'downtempo', 'female vocalists']"
1125,Save Me,Jem,d94f79b0-c690-4a60-9a45-a37a11b78051,5f9f493f-8724-5c4d-a65b-1686f4689cc2,"['female vocalists', 'pop', 'indie', 'Jem', 'greys anatomy']"
1126,What Your Soul Sings,Massive Attack,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,cc0bc615-de2f-559e-8834-08eea8136b2f,"['trip-hop', 'chillout', 'electronic', 'electronica', 'trip hop']"
1127,Against The Tide,The Radio Dept.,e664d1cd-23ab-48d5-b8fa-e98485daa5be,013fd7a0-7a2e-5332-b2a9-da6a7874fa0d,"['shoegaze', 'swedish', 'indie pop', 'indie', 'Go drunk eosin cabs']"
1128,This Charming Man,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,547880b1-f002-5e0e-b803-eac1c246a1b1,"['80s', 'indie', 'new wave', 'alternative', 'The Smiths']"
1129,Let'S Dance,David Bowie,5441c29d-3602-4898-b1a1-b77fa23b8e50,82aca29e-42a6-59a3-ad29-e22b34104dc7,"['80s', 'rock', 'classic rock', 'pop', 'glam rock']"
1130,Hand In Glove,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,fabbec5f-a101-5843-a4fa-1bcb7718388a,"['80s', 'indie', 'alternative', 'british', 'The Smiths']"
1131,You! Me! Dancing!,Los Campesinos!,e1194e66-e4f0-4351-9d26-ac95df530d0c,9135a26a-bd7d-587e-9fc6-e09caa2c19a0,"['indie', 'indie pop', 'happy', 'british', 'indie rock']"
1132,Lust In The Movies,The Long Blondes,3efd863f-6a5c-400a-9868-6ef533d51509,65338b74-7068-5951-953e-07fa7385937c,"['indie', 'indie rock', 'female vocalists', 'rock', 'british']"
1133,Everything In Its Right Place,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,3030dfc8-512c-5428-8844-69fe32f793d7,"['alternative', 'electronic', 'radiohead', 'alternative rock', 'rock']"
1134,A-Punk,Vampire Weekend,af37c51c-0790-4a29-b995-456f98a6b8c9,e1881937-bc11-5e3c-9c6f-b9aa590498bd,"['indie', 'indie rock', 'alternative', 'indie pop', 'Vampire weekend']"
1135,Still Ill,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,8a26b03b-acd0-5f18-8c25-e2a4b4441227,"['indie', '80s', 'alternative', 'new wave', 'british']"
1136,Pull Shapes,The Pipettes,503877b0-4e1b-452b-851c-5e3f478d3714,a92647d8-4772-5681-8365-9af95fe5de47,"['indie pop', 'female vocalists', 'pop', 'british', 'indie']"
1137,Colony,Joy Division,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,fe85b26f-7103-52ec-b1d2-9d7a21b25874,"['post-punk', 'new wave', '80s', 'alternative', 'Joy Division']"
1138,Bigmouth Strikes Again,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,6ba5d4fc-4b3a-59b4-b33a-3169b22f8b12,"['80s', 'indie', 'alternative', 'new wave', 'rock']"
1139,Atrocity Exhibition,Joy Division,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,f33f9769-3948-59bb-b06a-317e885b5c03,"['post-punk', 'new wave', '80s', 'rock', 'Gothic']"
1140,I Wish,Babyshambles,8e1e03fe-ebbc-467a-b541-857144db10fb,76a0f650-ae39-5c77-ba01-78ebbafe7d28,"['ska', 'indie', 'indie rock', 'rock', 'british']"
1141,Giddy Stratospheres,The Long Blondes,3efd863f-6a5c-400a-9868-6ef533d51509,039ef39f-6d75-58a2-b846-ff27312f107b,"['indie', 'indie rock', 'female vocalists', 'rock', 'british']"
1142,Vicar In A Tutu,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,422facd3-9b8f-5603-b65e-832a8498220c,"['indie', '80s', 'alternative', 'british', 'new wave']"
1143,Stop Me If You Think You'Ve Heard This One Before,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,6d7f9f0d-9aa9-53e3-ad24-ebbcacf03cd8,"['80s', 'indie', 'alternative', 'new wave', 'The Smiths']"
1144,The Boy With The Thorn In His Side,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,aa267b44-0f05-5f5f-b97e-5352ef2d131c,"['80s', 'indie', 'alternative', 'british', 'new wave']"
1145,Grass,Animal Collective,0c751690-c784-4a4f-b1e4-c1de27d47581,05767a56-4583-581e-a297-627d1a0087b2,"['experimental', 'indie', 'freak folk', 'psychedelic', 'Animal Collective']"
1146,Young Love,Mystery Jets,0f8bd5a7-c915-4e00-a035-fe3969e9a9b1,1530e580-4053-5845-8316-1fba75cb0df5,"['indie', 'british', 'most wonderfully lovely song I have heard', 'indie pop', 'pop']"
1147,Brand New Colony,The Postal Service,299278d3-25dd-4f30-bae4-5b571c28034d,70f9e2a2-4cd4-5617-bcba-84dd23ea5060,"['indie', 'electronic', 'indie pop', 'electronica', 'The Postal Service']"
1148,Buddy Holly,Weezer,6fe07aa5-fec0-4eca-a456-f29bff451b04,bc80197f-f2cd-5f26-92c8-7312e348ca6c,"['rock', 'alternative', '90s', 'alternative rock', 'weezer']"
1149,Sunset Soon Forgotten,Iron & Wine,c3f28da8-662d-4f09-bdc7-3084bf685930,0ff1e99d-07cf-53b1-aa29-e8b7cc6b3c60,"['folk', 'acoustic', 'indie', 'singer-songwriter', 'Mellow']"
1150,Say It Ain'T So,Weezer,6fe07aa5-fec0-4eca-a456-f29bff451b04,f6042190-9fb8-5fd5-b40f-891eae2396f5,"['rock', 'alternative', '90s', 'alternative rock', 'weezer']"
1151,Remind Me,Röyksopp,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,18348cf5-134c-5d33-b745-cf2404e0da10,"['electronic', 'chillout', 'electronica', 'ambient', 'norwegian']"
1152,When You Sleep,My Bloody Valentine,8ca01f46-53ac-4af2-8516-55a909c0905e,06131e4f-3576-580a-a912-749886617e30,"['shoegaze', 'dream pop', 'indie', 'alternative', 'shoegazer']"
1153,Rusted Wheel,Silversun Pickups,b5bd9f88-962e-4730-84a7-795592ba42e8,8187ca0c-53cc-5435-9610-9e9fae59a2cb,"['indie', 'indie rock', 'alternative', 'rock', 'shoegaze']"
1154,Passive,A Perfect Circle,078a9376-3c04-4280-b7d7-b20e158f345d,82eba121-41ef-5d14-beaf-f1a3c5c63a02,"['alternative rock', 'Progressive rock', 'rock', 'alternative', 'A Perfect Circle']"
1155,Parabola,Tool,66fc5bf8-daa4-4241-b378-9bc9077939d2,4c9a91f4-2eb6-5fb8-9271-d5fbe9d2c30a,"['Progressive metal', 'Progressive rock', 'tool', 'rock', 'metal']"
1156,Lateralus,Tool,66fc5bf8-daa4-4241-b378-9bc9077939d2,a61d62c8-7025-51f5-80e9-9d062f7ff8be,"['Progressive metal', 'Progressive rock', 'tool', 'rock', 'metal']"
1157,Sober,Tool,66fc5bf8-daa4-4241-b378-9bc9077939d2,a2eb02bb-719f-5b2b-b7ea-1f5763954046,"['Progressive metal', 'Progressive rock', 'tool', 'rock', 'metal']"
1158,Open Car,Porcupine Tree,169c4c28-858e-497b-81a4-8bc15e0026ea,65dc5c50-7f8f-50ed-9cd0-e4d2db57d7a9,"['Progressive rock', 'Progressive metal', 'rock', 'Progressive', 'british']"
1159,Right In Two,Tool,66fc5bf8-daa4-4241-b378-9bc9077939d2,532f9d34-2e75-53fd-98f0-f1ab96883db0,"['Progressive metal', 'Progressive rock', 'tool', 'metal', 'rock']"
1160,"Wings For Marie, Part 1",Tool,66fc5bf8-daa4-4241-b378-9bc9077939d2,17e54381-1c18-5c46-a0dc-c060a64ffdbf,"['Progressive rock', 'rock', 'alternative', 'experimental', 'Progressive metal']"
1161,H.,Tool,66fc5bf8-daa4-4241-b378-9bc9077939d2,f15fbe8b-44cd-585c-965b-5cb324a9cdd4,"['Progressive metal', 'Progressive rock', 'tool', 'rock', 'metal']"
1162,Bone Machine,Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,fd9e917b-db0f-50c8-a53d-bf639a63f1d3,"['alternative', 'alternative rock', 'rock', 'indie', 'indie rock']"
1163,Caribou,Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,3a0530a7-ec2d-5914-a729-584a505a12bf,"['rock', 'alternative', 'indie', 'alternative rock', 'indie rock']"
1164,Down To The Well,Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,854a09fe-dce6-583b-96b1-a502eaaee6ab,"['rock', 'alternative rock', 'alternative', 'punk', 'indie']"
1165,Wave Of Mutilation,Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,1b38a0d3-4eba-5b43-bd4f-3ba742763995,"['alternative', 'rock', 'indie', 'alternative rock', '80s']"
1166,Subbacultcha,Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,5ceaf3fb-190d-5e98-9dfa-3714b22a3b4a,"['rock', 'alternative rock', 'alternative', 'indie', '90s']"
1167,Angel,Massive Attack,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,ae97e52c-9cd9-58ea-95f8-303ce27306de,"['trip-hop', 'electronic', 'chillout', 'trip hop', 'electronica']"
1168,Here Comes Your Man,Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,3f66197a-a8aa-54d4-91d6-33f508abb3c2,"['alternative', 'rock', 'alternative rock', 'indie', 'pixies']"
1169,U-Mass,Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,b004f159-16a5-527a-b402-7bfb16cbab4b,"['rock', 'alternative rock', 'alternative', 'indie', 'indie rock']"
1170,China Girl,David Bowie,5441c29d-3602-4898-b1a1-b77fa23b8e50,f2e55bf9-98a2-5c9c-9167-195a4bde6559,"['80s', 'rock', 'classic rock', 'pop', 'glam rock']"
1171,Stretch Out And Wait,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,a72082c2-9c4d-5860-bd49-5c7bfa82e60c,"['indie', '80s', 'alternative', 'The Smiths', 'british']"
1172,Hú Hviss - A Ship,Múm,2b64e811-cbcd-45f7-b29d-296444cad4f1,d3ffd3a4-2358-563e-8b9d-1afe91025537,"['experimental', 'icelandic', 'post-rock', 'ambient', 'electronic']"
1173,Price Of Gas,Bloc Party,8c538f11-c141-4588-8ecb-931083524186,e95df008-df61-596a-aa88-cb3aa85d4804,"['indie rock', 'indie', 'rock', 'alternative', 'Bloc Party']"
1174,Hung Up,Madonna,79239441-bfd5-4981-a70c-55c3f15c1287,19258658-35f4-5e35-931f-c0921835ef09,"['dance', 'pop', 'Madonna', 'Disco', 'female vocalists']"
1175,Bette Davis Eyes,Kim Carnes,600c5212-a8e6-458e-bd3f-78b6fbfe329a,7fd28c52-5681-5a71-8367-8681642c0bb2,"['80s', 'pop', 'female vocalists', 'rock', 'kim carnes']"
1176,Thriller,Michael Jackson,f27ec8db-af05-4f36-916e-3d57f91ecf5e,e47082c2-c60b-581b-b67d-31e631a49cec,"['pop', '80s', 'michael jackson', 'dance', 'funk']"
1177,Lullaby,The Cure,69ee3720-a7cb-4402-b48d-a02c366f2bcf,2ff1cde6-9fae-52ec-8537-f3c763743be2,"['80s', 'new wave', 'alternative', 'post-punk', 'rock']"
1178,Gone Daddy Gone,Gnarls Barkley,a47c3aa2-7d87-475c-a2c7-1e2047dafb09,60a71ae0-2eb3-5261-8fd1-6502e57a4e9b,"['cover', 'funk', 'Hip-Hop', 'alternative', 'soul']"
1179,Strict Machine,Goldfrapp,7b885d42-3c41-4f43-9944-a5855ec5155e,854071d8-6259-5197-a7cb-d3dc8e44cdf6,"['electronic', 'electronica', 'dance', 'female vocalists', 'sexy']"
1180,Black Velvet,Alannah Myles,14156fcd-ba0f-45be-88c0-e10fb6acf4b2,a4a97c9e-8b76-5707-98ef-8a6473d0530d,"['rock', '80s', 'female vocalists', 'pop', 'Canadian']"
1181,We Have A Map Of The Piano,Múm,2b64e811-cbcd-45f7-b29d-296444cad4f1,12c79808-0a71-53e5-90bd-45442303474b,"['electronic', 'ambient', 'experimental', 'icelandic', 'electronica']"
1182,Green Grass Of Tunnel,Múm,2b64e811-cbcd-45f7-b29d-296444cad4f1,ccdf38c7-6dc3-5329-8470-0656f7751d9e,"['electronic', 'ambient', 'icelandic', 'chillout', 'post-rock']"
1183,Elephant Gun,Beirut,0af78501-5647-4c18-9a0d-66ac8789e13b,c08b32e8-ee4b-5908-ae29-33a3894f623c,"['folk', 'indie', 'indie folk', 'alternative', 'Beirut']"
1184,Too Drunk To Fuck,Nouvelle Vague,b017a7ae-e5ee-4675-bb13-c83346134971,0eb0b5f4-d8e6-54d8-b0a6-2ce31febd352,"['Bossa Nova', 'female vocalists', 'french', 'covers', 'cover']"
1185,Sur Le Fil,Yann Tiersen,12d432a3-feb0-49b1-a107-d20751880764,018bfa5f-491c-5959-93e3-efd6e986ff8e,"['instrumental', 'piano', 'Soundtrack', 'french', 'Classical']"
1186,Chan Chan,Buena Vista Social Club,2a85ecff-41e9-4be1-aca6-c87054a4c334,4e83f4e9-ae45-53e4-821b-14ad77db126e,"['latin', 'cuban', 'jazz', 'buena vista social club', 'cuba']"
1187,Dancing With Myself,Nouvelle Vague,b017a7ae-e5ee-4675-bb13-c83346134971,e298b163-d2f1-5771-9942-cffe8511b1a2,"['cover', 'female vocalists', 'Bossa Nova', 'covers', 'french']"
1188,Secret Smile,Semisonic,3037bd18-0079-4e4b-9ce1-758689e210d8,8416dc3c-afba-5940-a081-f1d9d6f04705,"['90s', 'rock', 'alternative', 'indie', 'alternative rock']"
1189,Bombtrack,Rage Against The Machine,3798b104-01cb-484c-a3b0-56adc6399b80,9f638757-4cef-537b-85b0-1ad4b802dfca,"['rock', 'alternative rock', 'Rage Against The Machine', 'metal', 'alternative']"
1190,Heart It Races,Architecture In Helsinki,b91f0973-002e-4237-a39f-c7e02e786e53,ccecb959-f3f0-5a8a-a6fa-e8d4b597e2d7,"['indie', 'indie pop', 'experimental', 'happy', 'australian']"
1191,Collarbone,Fujiya & Miyagi,41a94033-8b12-4c60-a22c-38c78801e363,beb52eef-6fe8-5b33-9d9f-43553656cdd1,"['electronic', 'indie', 'indietronica', 'dance', 'electronica']"
1192,El Mañana,Gorillaz,e21857d5-3256-4547-afb3-4b6ded592596,3feeb49e-c258-5504-84d8-f11018112af4,"['alternative', 'electronic', 'trip-hop', 'gorillaz', 'rock']"
1193,The Perfect Me,Deerhoof,11eabe0c-2638-4808-92f9-1dbd9c453429,06d79d42-8fa7-5eac-9e91-3e8cc085f931,"['indie', 'experimental', 'indie rock', 'female vocalists', 'art rock']"
1194,Feel Good Hit Of The Summer,Queens Of The Stone Age,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,d212a8ed-a559-5865-8291-2baca2a05f8e,"['Stoner Rock', 'rock', 'alternative rock', 'alternative', 'drugs']"
1195,Little Sister,Queens Of The Stone Age,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,46630a17-2b80-504f-8ffc-6230b3ca4a1d,"['rock', 'Stoner Rock', 'alternative rock', 'alternative', 'Queens Of The Stone Age']"
1196,Go With The Flow,Queens Of The Stone Age,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,e0b97e18-ef23-57a1-9c50-59b9164a9d9c,"['rock', 'Stoner Rock', 'alternative rock', 'hard rock', 'alternative']"
1197,Song For The Dead,Queens Of The Stone Age,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,0e76ab94-b22a-5455-aae8-16c5d19d62bb,"['Stoner Rock', 'rock', 'alternative rock', 'hard rock', 'Queens Of The Stone Age']"
1198,Needles,System Of A Down,cc0b7089-c08d-4c10-b6b0-873582c17fd6,b99cfeab-a57b-5fdc-93b2-cfe32f95bfee,"['alternative metal', 'metal', 'rock', 'System of a Down', 'alternative']"
1199,Better Living Through Chemistry,Queens Of The Stone Age,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,70bba412-4b58-51fc-a9b3-889c5c644eed,"['Stoner Rock', 'rock', 'alternative rock', 'hard rock', 'alternative']"
1200,Romantic Rights,Death From Above 1979,92dc699f-fcbc-4278-afbe-40b5ad060a55,cc2a5c0c-dcbb-5263-836b-b03faf30ae94,"['indie', 'indie rock', 'rock', 'alternative', 'dance punk']"
1201,Man,Yeah Yeah Yeahs,584c04d2-4acc-491b-8a0a-e63133f4bfc4,0fddd35e-778b-5e95-b71f-3880319b35fd,"['indie', 'alternative', 'indie rock', 'rock', 'female vocalists']"
1202,Helter Skelter,The Beatles,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,4799c6be-5b5c-5f14-abb7-0eb087db19a4,"['classic rock', 'rock', 'hard rock', '60s', 'The Beatles']"
