,artist-name,artist-id
4700,The Living End,cca49e52-1f1e-4c16-9e40-fedebcea065e
4701,Black Dice,d8f9a4bd-ec27-4e29-8b3e-b8bdb62f950e
4702,The Virgins,fa36f005-b380-4544-9cb9-65d5da356d60
4703,Hans-Peter Lindstrøm,ea97fe5a-c4a9-41f8-b7e7-8508e8cc9527
4704,Chester French,341e61ab-c0f1-4397-bfef-3674a922816a
4705,Pete Townshend,fb147b8f-0144-4418-acaa-90b2d9779840
4706,The Republic Tigers,8b569a97-359c-4eb3-b084-9baa6c8dc0d1
4707,Born Ruffians,87e58b4e-465c-4d8b-bfee-9c49ca8b7358
4708,Cut Off Your Hands,5394752b-3a31-4281-adc4-9249dcae50c9
4709,Cazals,d5714b4c-9bf9-424e-9c0b-78599be1d954
4710,Chairlift,a3cd61ef-7fd4-44af-a27f-99641a82b22b
4711,Ra Ra Riot,d8f63b51-73e0-4f65-8bd3-bcfe6892fb0e
4712,The Virgins,c3e89532-db13-45df-9e5d-82bd2a7100d4
4713,Frédéric Chopin,09ff1fe8-d61c-4b98-bb82-18487c74d7b7
4714,Dem Franchize Boyz,f67ade4c-3b10-497d-a6a7-1f9f05772439
4715,The Early November,8448783d-a68c-490f-b5c5-4a6364ef5537
4716,Cassino,218337a9-5ee8-4b7c-8eeb-26a83f19c1d8
4717,The-Dream,66a4b9d2-d5a6-40b8-93d5-0bdd1dbb4b43
4718,E-40,a449973b-074b-4cf0-a4d6-f11fa2d1073f
4719,The American Analog Set,7f5dde96-1573-4491-9673-f03fe7c5caaa
4720,The Honorary Title,3ba1d6b6-da11-40cc-940b-60268aaf58d2
4721,Three 6 Mafia,a8754ac4-a85e-4f48-a81f-eecd482570ef
4722,The Herbaliser,bf48d271-9595-4043-9064-52f43707d4ab
4723,Noah And The Whale,917bc621-ad02-477d-9308-a0304c5f9727
4724,Thomas Fersen,083a443a-dcba-4d48-aa62-fda1f130002f
4725,Cajun Dance Party,bb9b2f6f-0cdd-45e2-88b2-e04c13c3d4f6
4726,Teena Marie,98cb2d05-0b47-4bc6-b345-792eecbe8449
4727,Kashif,527c329b-3eed-41aa-9d92-5f8d8849e0c3
4728,Patti Labelle,f319ec6a-9290-449b-baef-4244809c487a
4729,Stephanie Mills,3ee6b1e9-5844-4029-be18-cd7e34e9e969
4730,Shalamar,8e57b7d5-4548-4e2b-b32d-af4b4a51cb80
4731,Will Downing,29945238-4232-4755-8feb-a8d3bd242e00
4732,Jonathan Butler,68b8199b-eff2-45fb-be86-da8138d97067
4733,Tevin Campbell,f368568b-1f9f-4d29-99e7-89a2125d0cfe
4734,Atlantic Starr,d793cf63-a10c-48fc-809c-9064d71328da
4735,Kenny G,4cd556a5-db82-43f6-8d55-99598b42da8f
4736,Jody Watley,699e687d-9e77-4fd0-9b7a-54d2aaadf05b
4737,George Benson,467f69b6-8d6d-4d2c-bfad-e89adf2806ff
4738,Spyro Gyra,9a7c8025-1af8-42cd-8df8-857220610bc5
4739,Mint Condition,a81f7041-7cd7-4080-ba88-9ce5fe50dc19
4740,Brandy,01e60eba-52df-4694-8f09-39f43abe54e9
4741,After 7,a68dd495-8f33-493c-9832-3ef058c96034
4742,Dru Hill,2d7d0a67-ae5d-4ac0-93aa-aa52ef3a976a
4743,Sade,67930b3e-e00b-469f-8c74-fd69f20522ec
4744,Angie Stone,82f8dd22-0319-4f35-953c-358b3f883027
4745,Phyllis Hyman,ac0b9f60-21a4-478f-b43a-d6238861c3fc
4746,Tracie Spencer,44cc2d70-819d-4fb1-a65c-5c693419eea0
4747,Frank Mccomb,4c13d996-c6b3-4c27-9423-ef9345f2d410
4748,Babyface,7fa62c0b-2c74-491e-a2a1-17c3b043f326
4749,Karyn White,2258c0cf-77d7-4ddd-9440-f36e3c7a5e22
4750,Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a
4751,Tamia,2de9f057-67d8-429d-b899-759be13131a9
4752,Courtney Pine,2f254220-3fcc-4606-9b01-9d67413922ae
4753,Anita Baker,02349767-d5ac-4528-892d-17b6d40107a1
4754,Boy Kill Boy,7145ed99-fcff-4148-af73-04847d3d23f6
4755,Youth Group,13b6c63a-7db5-4b71-b8ad-922c4b30ee68
4756,Rogue Wave,6aa55ee1-4c46-4f7c-9a6d-5051dfe2c06d
4757,The Somnambulants,a67eb862-75c2-4110-af58-ab6033fb4181
4758,The Bug,eddd6562-ab2a-4a26-a53a-2141854a57df
4759,Bone Thugs-N-Harmony,2fa45bbb-0efb-4950-9d40-94bf23cbfec1
4760,Equilibrium,43dc147b-a289-4e64-b115-6b86f9e47de9
4761,Transplants,29f3e1bf-aec1-4d0a-9ef3-0cb95e8a3699
4762,At The Gates,35f92c4a-69d0-4ed1-ab9e-05259db89d14
4763,Project Pat,8b8985eb-f71f-4229-9f11-171a7aac98c1
4764,Lil' Wyte,9b5ce0c1-1bc0-4ea2-a8d3-f5ee7af9eda8
4765,Van She,a05b1b41-e959-4867-9f04-ee7ae15fa047
4766,The Valentinos,8e32499d-bc8c-4cdd-ab8f-1b5eb774459c
4767,Yo Majesty,2e7347dd-3177-4062-b4e9-8f682cbdaf7f
4768,Duchess Says,b46070be-5c2b-478b-bffd-42ab737ded69
4769,Dance With Voices,16b4aaf7-d172-4097-acf2-b48d2e1aceb5
4770,Future Lover,c93fe748-6159-4163-b101-f9431161c403
4771,Fortune,c5c2a5ff-e474-413a-8f38-bfe1660ae206
4772,Danger,9b8eaa87-3c0f-465f-a980-13668fee7896
4773,The Valentinos,1afc60ab-4825-4f85-b7ea-16bebe28337d
4774,Dead Disco,9d6f92e1-8841-47d8-af65-4af46bbbb160
4775,The Dirty Secrets,5ab99488-ff67-47c0-ab0c-8727ab774680
4776,Matt & Kim,28537bf2-22c5-4840-91fc-fcb98e8c7379
4777,Snowden,9b49456e-839f-4118-a4b4-55170a2a8e1f
4778,The Black Ghosts,f6dcd1e0-ad40-4687-8501-5b9a0d1d74e4
4779,Bag Raiders,6a3d87ad-dd71-4e8f-b8dd-78b61e0e7fe6
4780,Annie,2a9ea5bf-fc08-4fbc-ab73-17afa7906a52
4781,Stardust Five,d2ac0493-6c13-4131-a658-8c5d0ccfa95a
4782,The Fanatics,5af42dc9-5f93-496c-b58a-2a91af93e7db
4783,The Glamour,83fe323a-c235-4ed3-a9e7-6f8b5169df52
4784,Lightnin' Hopkins,d5c55b61-78b8-40c9-be1b-de7517c3aebb
4785,Albert King,10f89195-3af1-46f5-aa36-504aa3309f5a
4786,Lotte Kestner,593976d0-74dd-4231-8e5b-9a6ab7208a02
4787,Sleepy John Estes,3bef5827-7f0e-4011-8f3c-50cf29bb187e
4788,Slim Harpo,dcf7b2e3-d3aa-41e4-bba5-40515122f209
4789,Johnny Foreigner,42170037-440a-42f8-b5e3-af096e3784d0
4790,Jimmy Reed,018d8a5e-76c7-450d-a0a1-a97f8c26466f
4791,"Arthur ""Big Boy"" Crudup",8d835405-44cb-49ea-b223-d5f91e109b22
4792,The Victorian English Gentlemens Club,430c128b-9559-4a9e-8d18-43240ee67f74
4793,Hoof,3d725cdb-4ef0-4825-a470-535f32309f92
4794,The Revolutions,bf2bb77a-27b5-4545-8c02-89d55a02ee3a
4795,Big & Rich,9c76170f-0d77-4aa3-b3c9-52f1ce07b9ec
4796,Violent Divine,5fe662d1-7259-4730-ab47-871c79ee855f
4797,Edwin Derricutt,b702bb20-00dd-4057-a9ec-a7878f7ff03a
4798,The Finn Brothers,83af9c0f-aa96-4249-a485-4026d341fb30
4799,Deep South,74f3ef05-be71-49f5-854b-e2093c6198d4
4800,Ufo,c0bf9e20-2872-4897-ad1f-0882b83272a0
4801,Steve Miller Band,e57f0cac-4f56-473c-8d7e-d93f753fd586
4802,Bob Seger,4382b934-64c3-47ac-98db-65f26d845c48
4803,Gentle Giant,f795c501-1c41-4be2-bc2a-875eba75aa31
4804,Joe Cocker,32f2d6bd-c22b-42cf-a7bc-0c4b48cd2bcb
4805,J. Holiday,4995a475-1580-4217-a11b-448711e41910
4806,Needle And The Pain Reaction,62d4b1b7-354f-4096-b940-d2b4df629d92
4807,Genesis,8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e
4808,Styx,835a6d9c-fea0-4a71-ae52-9c4da946433a
4809,Marcel Woods,f72c1464-6862-4e69-9a56-1e4358895673
4810,Dj Red 5,596ec036-7610-4c9e-90cd-bddf193f3058
4811,Kenny Takito,c8120503-45e1-4300-81e3-2e3c8a1949ae
4812,Luminary,6026ad9e-35b8-48ef-912b-49ac6eec7ac0
4813,Fragma,ae79ff82-e327-4230-9b29-880d92634365
4814,Solarstone,1302c7ad-e6b5-433c-b172-0debf9f82d68
4815,Dj Energy,5c46148d-a66f-4cf8-a367-33642632a312
4816,Spook,567b35f2-ea7d-4beb-881b-4fafeafef41e
4817,Lasgo,361b282b-c7ac-4c50-a115-cf54e9e788f7
4818,Zen,47a162b0-69dd-4d01-b2e6-ff74c15bfef4
4819,Dash Berlin,ccfa0410-bd90-4fd1-ab85-8995a57e265b
4820,Slaven Kolak,5815e959-9f77-4df9-9b81-021a3f9c62a2
4821,Dj Sin Plomo,85bfb41b-6284-4070-81bd-88264aada595
4822,Lens,feaeda61-3657-4f4c-86a6-9332588322a0
4823,Darude,9ffad8aa-b671-4a9a-a527-a95bdaaa0ec4
4824,Sash!,29e26734-788a-44aa-8d86-a452bc4232a6
4825,Tranquility Base,0140d53e-851f-4c50-9069-b2016f8f7174
4826,Maor Levi,72d9e82d-ed37-4057-9031-45306e9507a7
4827,Ohmna,7fe27c91-7c86-437c-a65b-c5da6b8a76b2
4828,Mike Foyle,3f819d53-a0fa-48b4-aa0d-6930c243bbaf
4829,Culture Beat,97c30dea-ca61-4efe-be4c-3d56de7900db
4830,Ill Niño,91e2e08f-abd7-44d6-9a84-b8a4afa8a265
4831,Fuel,d264cf49-76f0-42fb-9bb1-9bdf15393ae5
4832,Wisin Y Yandel,3deeb747-c228-4d33-9892-f0aa081783c3
4833,Kaki King,451f8f16-990a-412c-ab3a-b61e5d265b55
4834,Marlui Miranda,78b9ee00-814c-4847-8048-c52661ad3623
4835,Strip Squad,fd53237a-9d13-48de-a946-d162b844153a
4836,Kimya Dawson,ba99a190-6065-4930-be3d-55ecc48e365d
4837,Miranda July,7a27d5c8-ce41-4b00-8ea5-c0f4fb9fc276
4838,Clark Tracey,45eccf54-4c2c-4e87-89a8-40f5e45526ff
4839,Juilliard String Quartet,8ee62ca4-6407-4564-b5b4-a8f87427be2d
4840,Better Than Ezra,7986c185-d91d-4204-8ee2-eac5d503fe39
4841,Howie Day,1aff9117-5820-490d-9938-ccad96669292
4842,French Kicks,65e1db8a-17cd-4ed7-b163-b74890f16573
4843,Anja Schneider,39c704de-b6c7-43d8-85d1-8dabd0a4e9a7
4844,Aaron Ackerson,19812500-bad9-41e5-8b42-e3384750a119
4845,Minizza,badb2825-7965-4c91-a8c2-3c10d9b6ad00
4846,The Rice Twins,1853ac4a-910e-4d5a-b7ce-21f85cd4ef07
4847,The Pinker Tones,0b2e9bf1-a93d-4c6a-90c4-396d61706fd3
4848,Chymera,dc1024e2-3621-4f15-adda-a1baee5f697a
4849,Diana Est,5784a146-403a-4d08-b3a3-4c7f15e1e106
4850,India.Arie,38c7a3b2-17fb-4166-b964-4e445d69efdd
4851,The Weather Girls,8bc23f36-2d1e-45c5-ad47-69e402b0923a
4852,Staring Back,0cad7a9b-80d5-44c9-bd18-b7a2af2bcb2d
4853,Comeback Kid,6d152109-c447-446d-9a06-3621c920bebd
4854,Mikoto,7c45fb27-a52f-4f67-82a4-ed92583f84c8
4855,Pulley,62fac2b0-fd00-404f-8295-e979ba2435b9
4856,Lagwagon,c7788fba-e635-4d8b-a937-01a68ab154e3
4857,Beloved,da5ba81e-a597-495f-a705-49b0d49a4d2c
4858,Spın̈Al Tap,d0a0b3a2-ea58-4a7a-b18c-849d589bfac7
4859,Steve Vai,5e7ccd92-6277-451a-aab9-1efd587c50f3
4860,Greeeen,9c492c6c-ef67-48e7-b347-a410993b3274
4861,北出菜奈,d374d29c-8ed0-44f2-8cda-f5f4e792637e
4862,Aiko,53e90c12-6ad0-4d1e-ad5b-f2e5d0059946
4863,Ping Pung,abf279c9-4e8d-4106-a87c-a930d6379e13
4864,Bonnie Pink,ffa25bb8-a082-4b47-aa4c-9ef48df98dc6
4865,方力申,6890fe07-aca0-4ff5-8bbf-f31bbd0a18fc
4866,何韻詩,91344a97-e0aa-4085-a374-9a36290e098e
4867,中島美嘉,f8d6e5df-069e-4b8d-9a13-cc7e0a558dd1
4868,王力宏,ae0fd83f-8e50-4cb4-935e-ac7c0b7d7d17
4869,Sophia,ac175668-d291-4670-a9d2-46441a791fff
4870,藤木直人,40b2e16b-6590-4dc1-b37e-0190cabc9dee
4871,コブクロ,1ca30529-e9b1-4478-8455-c885974cb1d7
4872,張惠妹,aeacef89-e4f3-415e-ac9b-0864f438e6a3
4873,側田,93518c93-b70d-47ec-b601-484d164dbb88
4874,Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3
4875,M.O.V.E,b58a2815-9c15-4fc8-b023-9bea7207e877
4876,品冠,35380fb7-9c3b-48e1-bc10-42776793b217
4877,Our Love To Stay,f560b67b-885d-4928-90b6-7742de98a707
4878,Fine Young Cannibals,23b0f3d6-ba54-4597-a1c7-24c6dd348ef7
4879,Arthur Argent,42782b94-01a4-4531-8884-3a839291d294
4880,Playgroup,d2f421c0-47f1-4f87-b900-3172545b7d75
4881,Republica,78b8347b-a1e2-4e36-a917-92d632a62c18
4882,Neneh Cherry,527c65d1-9fdb-4482-8796-dde2980bd63a
4883,The Pointer Sisters,81bac815-97c5-4723-8f0b-4d8edfad1010
4884,Nicky Wire,a9efbdd9-8839-4a92-948b-433c708d5eb4
4885,Bound Stems,c5ded58d-cab7-476a-8ace-b8fc9588050a
4886,Spectrum,e2ced958-4898-49ef-a215-a2271c61751f
4887,Sonic Boom,c69cce02-933f-434a-b10a-5c1e0b731a1e
4888,Oxford Collapse,0b6d1684-94af-41f9-8db0-2ca6cf8293a3
4889,The Auteurs,c26c3822-451f-4545-b55a-bd09a3c815ae
4890,Dispatch,c4237bd8-b11a-4f22-b0b7-29beca7daab9
4891,State Radio,e3003c05-9b18-415b-b4dc-2f2369eafb56
4892,Navid Modiri & Gudarna,30fa5d98-794b-4a1b-9ee9-88374773c31a
4893,Bad Cash Quartet,c6757ed6-9001-4cdc-8e6c-aeaffcd0487c
4894,Goldspot,80888ccc-c2e1-4fb6-a286-5b68a756a768
4895,Kristian Anttila,ea1644d2-58c7-4c53-ac0b-ae9810803f56
4896,Anna Järvinen,c32af8cf-dc55-4ba7-8b92-8516127a7282
4897,Broder Daniel,4d08fe36-5f92-4771-be2d-4f984f32dc04
4898,The Horrors,fe563c67-8e92-416b-bd6e-b53a04a42568
4899,Blue Man Group,dbcec54d-49c8-4d61-8512-8025bb37bf8e
4900,Jazz Juice,18e76653-fb42-4602-894d-1295b958f3b6
4901,Citizen Cope,9b21f670-8359-4e11-be1d-bf75b649a719
4902,David Kitt,2a2259df-72c3-4d22-96de-8744a0dd6d6b
4903,36 Crazyfists,781167d7-b9e5-48ea-9f66-67c4a6739562
4904,Sioen,414a65e4-30ed-4a3c-95a2-19f38f7db550
4905,Ark Sano,34cc6e1a-6148-4e6d-b7ed-f76ef896ec11
4906,Project Born,f353206b-01c1-4e86-a911-086db892f233
4907,Onyx,fc0fa262-6197-4c29-8e22-22f0e369856a
4908,Claas,c0d94d18-bfd6-46d2-a4df-591ddf1374d4
4909,The Time,3bfa8f23-2dbb-43e2-b1da-3cfaa6c5ff9d
4910,Brotha Lynch Hung,f1fa0780-a922-4f0f-b43e-30331b520238
4911,Psychopathic Family,2b95c099-1188-48f6-a980-2ce15ba09126
4912,Mars,7e28b184-44d2-4622-8d45-119d5906d44d
4913,Jontti & Shaka,89cdbfa2-3052-4a5d-a54f-aa3ff89bd26b
4914,The K.G.B.,5b4a91cf-1e16-48f9-a4bb-8841f13205bf
4915,Psychopathic Rydas,6ecfbdee-0972-4bf7-86f8-cf9cd941ff93
4916,Julma-Henri & Syrjäytyneet,ffaad848-b461-4411-afa7-94987106926b
4917,Stephen Lynch,a9965383-6bdd-49a3-a4bb-4f8008b9d80e
4918,Hannibal & Soppa,79f238f7-7463-4352-bd55-d77e6356bd07
4919,Jumpsteady,de9ee29f-3dd7-402b-a788-16061b226b98
4920,Ill Bill,c7e90641-f441-4801-8e4a-d09e10f452b8
4921,Kemmuru,b6cb87f0-9928-4319-96f3-09c302aec8b9
4922,Insane Poetry,75b87f7a-345b-4164-a1ae-7121414e90ab
4923,Eevil Stöö,4ea14f44-0dc4-441b-b9bf-c92141db4c26
4924,Twiztid,cbf882cd-5fb3-4324-b212-32ed0b985ba8
4925,Petos,f1ebcab3-d4bf-4bfe-a5f3-68b75510212b
4926,Dayglo Abortions,6bf62b1c-2dc5-419e-ba38-e0c6516a9868
4927,Dark Lotus,3554dfec-821a-4d34-b707-0cac889ae81e
4928,Raimo,b6513482-978d-462d-8d2c-acb9583f29a9
4929,Huge L,600049b6-e3e0-4bad-9287-5b02df752b7b
4930,Cretins,c4b35b85-b746-4c0c-a2cd-c57bc08dad92
4931,Laineen Kasperi,2f3dfafb-be37-4d6c-86c7-23d0650497d4
4932,Unearth,9f336c50-ae4c-4440-bda7-958aa12bc15a
4933,Iron Horse,30850b74-ee4d-4cd3-a920-40c72ddb2f20
4934,Mercyful Fate,9b137ab6-5987-4606-989b-183cdb2d3e50
4935,The Ethiopians,1646c8fd-d950-4978-b944-0c7597a7837a
4936,The Mighty Diamonds,e0885194-a186-4c9b-9643-f6d54aeb6bfd
4937,King Tubby,576134a6-9f1f-4bfa-af04-4848195849ca
4938,Tassilli Players,77d66a83-7657-477a-8fe4-a061887b88c7
4939,Junior Byles,a7f02a97-8db1-4f64-9fb9-c048032f721b
4940,The Aggrovators,d2eba907-21a2-4240-8667-1da3a1fe63d0
4941,Lata Mangeshkar,aeb71bd8-447d-4415-8ea1-2b7d664f67e1
4942,Gomba Jahbari,d9f93e8f-d8e7-4e2d-b7ca-1d240c6f992c
4943,"Aston ""Family Man"" Barrett",d0fd73f3-4268-4c25-a046-3a812b894b85
4944,American Cream Team,54b44541-9c3f-4801-958e-3f9107c5f724
4945,Sister Carol,895d0fbf-9e47-4557-abba-0c6ff0f49c1c
4946,Tanya Stephens,2eef73b4-a222-4669-9f2c-7284b076e9c7
4947,Yabby U & The Prophets,cbb3cfe6-b850-45fb-8f07-449f3fe8f64c
4948,Raekwon,4e954b02-fae2-4bd7-9547-e055a6ac0527
4949,Queen Ifrica,bb31abcd-fbd4-4bc1-b460-9fc5352811b1
4950,Desmond Dekker,8ac5bea6-3a62-4e28-9df7-03f24d4c06fc
4951,Don Drummond & The Skatalites,6fdd412c-6e1f-47fe-95ba-a8ae55431c6b
4952,I Wayne,bf415dc0-de39-453c-b9b1-baf4844870d0
4953,Susan Cadogan,3d9a0ce6-ad97-44c9-beb1-f6f47f1c8f3e
4954,4Th Disciple,23b0e2f8-79a5-41b1-b6d9-120416c99cf5
4955,Peter Tosh,7db6aae5-6644-4513-9bfc-ca2e79d4469c
4956,Ol' Dirty Bastard,d50548a0-3cfd-4d7a-964b-0aef6545d819
4957,Prince Far I,86f26c3e-c6ac-4829-ac22-f1a2133d4ffe
4958,Big Mountain,bc6c4055-043d-4987-b6bd-4d4298284dff
4959,Soldiers Of Jah Army,c97c748f-d375-41a6-875d-25843f73ba6f
4960,Lexxus,7f7050cb-3952-4a33-8ae1-743ef9afac0d
4961,Jah Mali,850c442b-a760-45e5-96e0-7134d55c22c4
4962,The Melodians,0afd3d98-b4fd-41e0-953a-84c29a9965c1
4963,Roots Radics,8a8f4e35-5882-4034-88f5-ba2694d78160
4964,Susumu Yokota,7b05d6fe-91e8-4cb9-a401-2a13b1578716
4965,Lauryn Hill,e8414012-4a1c-4ad4-be5e-fc55294e28cc
4966,Phyllis Dillon,95810456-566a-4bd9-a67f-f77de775b55f
4967,Joe Gibbs,53a9a236-e9d2-482f-909f-5cbb4399074f
4968,Ernesto Cortazar,dbdbf10f-44dd-4d35-8803-f79cee2adf33
4969,Yanni,9a2afb1e-504c-443e-acff-6c40ce75b1a1
4970,Daniella'S Daze,18e23cac-35ae-4cee-93e0-b0575aa069b3
4971,Johann Pachelbel,2251b277-2dfb-4cf1-83f3-27e29f902440
4972,Tenhi,ae79e6ff-72ce-4877-a0dc-dc2a5c1ad407
4973,Arturo Sandoval,c5cda118-797f-4124-aef2-f1ada89d3408
4974,Banco Del Mutuo Soccorso,737b9b0f-170c-42ee-8e73-74865cd682ee
4975,Nigel Kennedy,2171e02c-e6c5-4109-85b7-ce4f13576a36
4976,Roger Williams,878fb667-b443-4ddf-b7dc-130824b736aa
4977,Леонид Борисович Коган,5e80e838-a498-4dfc-8cf5-57e647fe4a6e
4978,Anita Lane,c0c5d33a-eb89-4ab0-a26a-c2b9bd3eb501
4979,Roger Hodgson,210bf857-3387-4a7e-9301-7eb9c66800d6
4980,Ennio Morricone,a16e47f5-aa54-47fe-87e4-bb8af91a9fdd
4981,Pharrell Williams,149f91ef-1287-46da-9a8e-87fee02f1471
4982,Belgradeyard Sound System,f64e1052-57d7-4a46-acda-252e4d405650
4983,Blockhead,3bd76ebe-c7dc-47bd-a8af-9e46d2a4f782
4984,Djavan,751e517d-9663-4692-8c20-942e16d484c5
4985,Johnson&Jonson,22cdfee3-3bf6-423a-a8c3-5f23885da7df
4986,Os Originais Do Samba,bd9533fa-8628-4ac2-a5e4-61ba567c31f5
4987,Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce
4988,Golden Boys,961161cd-9ffa-44d1-a444-cdbd658b1be4
4989,Rosie Shipley,12e3fd90-059d-43b0-8d1e-5d0df5350762
4990,Sindbad,46c0d343-6301-4817-8c94-12b64e3d8e74
4991,Unforscene,09e71853-7c2a-4a77-964f-35ce29bd9745
4992,A-Trak,47ea59b7-81c2-4001-8ac3-567877b3172a
4993,Benji B,628ad709-95c6-4edf-8cca-7e9c261ed675
4994,Wilson Simonal,2ec73913-df20-484f-b638-cd63a5122b9f
4995,Sugahspank!,fa05fb55-335d-4151-9fdb-ee5735c94ec4
4996,Jacek Kaczmarski,654188a5-bbfc-41d8-aa27-86a946dfd757
4997,Dropkick Murphys,e8374874-4178-4869-b92e-fef6bf30dc04
4998,Kult,5e857ebe-88f3-4aab-9534-6728c305e427
4999,Farben Lehre,4fa321a1-b3cf-468a-b302-f360ecc31924
5000,Eluveitie,8000598a-5edb-401c-8e6d-36b167feaf38
5001,1000 Homo Djs,4c44479c-8fde-4754-b9e2-5129eb6fb28d
5002,Sweet Noise,21f9a787-d8df-42c8-81bb-425f1527085f
5003,Akurat,54d99b56-f672-4077-8b15-b84c068e58fe
5004,Enrique Bunbury,9047fd95-770f-4a8a-a6e3-3b071a882e4d
5005,Vibrasphere,b822008d-f2eb-46fe-8ec4-3ad7499a6062
5006,Beth Andersen,95a825e7-c4c2-462e-8bc5-b4a332c271a0
5007,Lisa Miskovsky,2b1ec960-982a-450d-a27b-d7a77a1b40ac
5008,Azure Ray,eeee6fb2-d69a-42e2-af8a-9899957abf70
5009,Keith Urban,f45da029-7b00-4bf3-962c-0eeb20309cc4
5010,Blues Traveler,6b28ecf0-94e6-48bb-aa2a-5ede325b675b
5011,Ima Robot.,aff5ddd6-f315-4187-8522-25bf11a0f91e
5012,Paris Hilton,0d9ff9c7-394e-4228-93aa-c4afd4765324
5013,Dynamite Hack,b6dd2eca-a877-4c7f-b9c9-ba74dc444585
5014,The Used,8262d8e4-9137-4bb3-a787-3caabbbc13e9
5015,Mahogany,7ae235e2-429b-4162-9783-c038d820331a
5016,Craig Armstrong,8f7bf43e-2a13-431a-a274-19e28965fe07
5017,Mashonda,1d0b6074-b9cd-48fe-bb5f-39463c7e5b51
5018,Theory Of A Deadman,183e636e-d41c-43fe-a428-8a034eb20c7b
5019,Buckcherry,822e92ef-72ea-42e0-9af1-b987816b487a
5020,Alan Silvestri,f4c53778-e48d-4da4-9ddd-cc007f715d64
5021,Marty Mcfly & The Starlighters,e9d907e6-027a-4b16-8e5b-f8fcd88cdae8
5022,Yerba Buena,92c199e0-8b83-45bf-b134-b2e66a241e66
5023,Gia Farrell,4db040b0-b7b8-4aea-ab4e-f47891ab830e
5024,Ying Yang Twins,2e80ba15-ec0f-4bd4-b263-7e0671f38255
5025,Troy Bonnes,248c53e8-71c8-4402-adde-1cb136280865
5026,Shaggy,fc63d806-ca89-4ea3-a404-ee6de695743f
5027,Baby Bash,1fe6717a-73b5-4e70-82c5-6b83a08c997d
5028,Daniel Bedingfield,9169bdc6-5725-45ec-bba5-e9df75dbe8cc
5029,Vanessa-Mae,c75d637d-bcca-4123-9ffa-fab3c01be71a
5030,Boys Noize,d2f4a968-1f6e-4a4a-9376-ee2b2a50c87a
5031,Little Jackie,5ff2bcf5-6c76-4731-b223-9820427b44d8
5032,Dr. Dog,e9aed5e5-ed35-4244-872e-194862290295
5033,Berlin,c7cb9a2e-ff57-4bb8-bd2c-83524e18e369
5034,Loudon Wainwright Iii,3ddc1fe4-0abb-4af0-9392-e36720386842
5035,Electric Light Orchestra,0c502791-4ee9-4c5f-9696-0602b721ff3b
5036,Spandau Ballet,4c0d9acf-a8a1-4765-9c56-05f92f68c048
5037,Duels,c8d08423-7f5e-4869-89ba-5d12f5325930
5038,Eva Cassidy,6f2dfabb-f0bb-4801-a392-592489a148e7
5039,Deichkind,5de80871-f721-4c7c-b0c5-4ad0d350c232
5040,Peter Fox,10c07fca-2678-40b6-9644-cde68d3e9554
5041,Lucky Star,c1733b97-30c1-4fe6-b396-14ed1d4b70a6
5042,Tempest,89549da2-fb77-47be-bb06-eb86a9c297b0
5043,Golden Earring,75336c3d-2833-46cb-8037-b835cd7d646d
5044,She,99e34e68-0320-4c3e-901d-0a307ed504a4
5045,平沢進,31e7b30b-f960-408f-908b-c8e277308eab
5046,Magma,7f89e84d-4c35-4d53-a965-4f3ce1c4ef4f
5047,Jonathan Coulton,d8df7087-06d5-4545-9024-831bb8558ad1
5048,"¡Forward, Russia!",939af253-eb5d-43af-b12c-bfbabf544211
5049,E.S. Posthumus,391c9402-6688-4c3d-8f3d-d320d31b4de9
5050,Momus,ff9c106f-e342-4543-a376-776e08121f69
5051,Jellyfish,e3087942-a74b-4623-9349-d22cde0a9ad5
5052,Dream Evil,8097243f-7a3d-435a-a11e-0c5f886528e0
5053,Dragonland,ad6ba1fc-a632-475b-a66b-1d76a57bb356
5054,Firewind,75932af9-3c2c-4a93-8e5a-2f2cf0f2d647
5055,Avantasia,2ecbc483-dee4-442f-8ce7-f3ab31c73f87
5056,Midnattsol,9539f36d-a5d4-4004-8c07-cb785e1d5e23
5057,Edguy,83998f9c-846b-4294-aede-d7735531c901
5058,Iron Savior,56806de5-eeed-4081-9475-d585dc049081
5059,Lost Horizon,40e1c1e4-4972-4344-b1a8-7a03ba987da1
5060,Sleeping At Last,72e8351a-3410-4fdb-898e-796c1ac4cb53
5061,Konami,b829fd61-6860-467e-b551-c06621c1d5c1
5062,スピッツ,0550993e-ddec-468e-b05f-da81bf6f7694
5063,Mainstay,c1699c49-ed3f-4473-8058-7940e820f21a
5064,Onelinedrawing,83af795e-19dc-48d6-b73e-2c14dffb3146
5065,Angels & Airwaves,05071a7e-e71c-4306-a509-591cd3686893
5066,John Vanderslice,5eaf11c4-12bf-4545-929b-76f2e03ca208
5067,Tom Mcrae,9f5a87ec-0201-45ba-8b03-3b9e0b50a112
5068,Hawksley Workman,8427ea7b-717e-4834-97f1-57a4c29351c3
5069,The Fashion,01568cfd-c4bf-4427-a729-cf53051c422c
5070,Etro Anime,094952ce-9f96-4e27-88cf-76f98bdb7555
